"id","title","original_title","overview","language_name","release_date","release_year","decade","popularity","vote_average","vote_count","runtime","runtime_category","primary_genre","genre_string","keywords_str","poster_url","is_hidden_gem"
"960876","Dunki","डंकी","Four friends from a sleepy little village in Punjab share a common dream: to go to England. Their problem is that they have neither the visa nor the ticket. A soldier alights from a train one day, and their lives change. He gives them a soldier's promise: He will take them to the land of their dreams. What follows is a hilarious and heartwarming tale of a perilous journey through the desert and the sea, but most crucially through the hinterlands of their mind.","Hindi","2023-12-21","2023","2020","2.0835","6.3","107","159","Very Long","Adventure","Adventure, Comedy, Drama","affectation, ambiguous","https://image.tmdb.org/t/p/w500/kPRb1mbVHGop0egQ7153y0lhzGL.jpg","False"
"46387","Hum Aapke Hain Koun..!","हम आपके हैं कौन...!","Prem and Nisha meet and fall in love at the wedding of their elder siblings, but their plans to be together are put in jeopardy when Nisha's sister dies, leaving behind a baby.","Hindi","1994-08-05","1994","1990","2.1013","6.6","121","207","Very Long","Drama","Drama, Romance, Music, Family","","https://image.tmdb.org/t/p/w500/v5CutZgZgai1if2U2CPssiig7VW.jpg","False"
"44977","Dhoom 3","धूम ३","To avenge his father's death, a circus entertainer trained in magic and acrobatics robs banks to take down a corrupt bank owner. Two cops from Mumbai are assigned to the case.","Hindi","2013-12-19","2013","2010","2.1921","6.015","306","171","Very Long","Action","Action, Crime","circus, bank robber, sequel, heist, bank heist, motorcycle chase","https://image.tmdb.org/t/p/w500/rUVTM5EQUQ2I0fcfE46AkvBYWae.jpg","False"
"56969","Tere Naam","Tere Naam","A rowdy ex-college boy who, after a hazing session, loses his heart to first year student Nirjara, a traditional Brahmin girl.","Hindi","2003-08-15","2003","2000","2.5523","6.4","95","132","Long","Action","Action, Drama, Romance, Thriller","","https://image.tmdb.org/t/p/w500/tnsOmOZsVdfLLwK693TCtSZpvFX.jpg","False"
"157293","ABCD","एबीसीडी","When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.","Hindi","2013-02-07","2013","2010","1.1488","5.903","62","143","Long","Drama","Drama","underdog, dancing, dance, competition, musical","https://image.tmdb.org/t/p/w500/6d10bDZIg8vQNnzSn9wAu4KD8hc.jpg","False"
"799177","Bhediya","भेड़िया","Inspired by legendary folklore rooted in Arunachal Pradesh, Bhediya tells the story of Bhaskar, a man who gets bitten by a mythical wolf and begins to transform into the creature himself. As Bhaskar and his ragtag buddies try to find answers, he is worried that the monster in him will wipe out human existence in the local town.","Hindi","2022-11-25","2022","2020","1.998","6.9","66","156","Very Long","Horror","Horror, Comedy","werewolf, monster movie, creature comedy, maddock horror comedy universe (mhcu)","https://image.tmdb.org/t/p/w500/iZtq44ZmxBW0E3tAeLG6UdJe9aj.jpg","False"
"84858","Agneepath","अग्निपथ","When his father is lynched by a mob after being framed by a gangster, a young boy leaves his village along with his pregnant mother  and flees to Mumbai. He takes up a life of crime and swears to avenge his father. A remake of the 1990 film.","Hindi","2012-01-25","2012","2010","1.6332","6.3","162","174","Very Long","Action","Action, Crime, Drama","remake, revenge, shaved head, avenging son","https://image.tmdb.org/t/p/w500/xO9sErs0c3XMzh8O34ygQWcENTj.jpg","False"
"585268","War","War","Khalid, entrusted with the task of eliminating former soldier turned rogue Kabir, engages in an epic battle with his mentor who taught him everything.","Hindi","2019-10-02","2019","2010","2.0963","6.7","375","152","Very Long","Action","Action, Thriller, Adventure","friendship, chase, gun, italy, portugal, spy, traitor, two man army, karate, love, betrayal, shootout, one man army, explosion, india, motorcycle, one against many, mentor protégé relationship, motorcycle chase, new delhi india","https://image.tmdb.org/t/p/w500/yUtaHkL2SDIAZhRApZAyQrAXygn.jpg","False"
"61202","Zindagi Na Milegi Dobara","ज़िन्दगी ना मिलेगी दोबारा","Three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to Spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. What will they learn of themselves and each other during the adventure?","Hindi","2011-07-15","2011","2010","2.389","7.607","403","154","Very Long","Drama","Drama, Comedy, Romance","school friend, friendship, cheating, painter, poet, vacation, travel, scuba diving, misunderstanding, lyricist, childhood friends, road movie, flirting, female domination, scuba diver, father son conflict, sky diving, lyrical","https://image.tmdb.org/t/p/w500/hKO9O715wYxjkQSEv47giCYcyO8.jpg","True"
"65521","Pyaar Ka Punchnama","प्यार का पंचनामा","Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.","Hindi","2011-05-20","2011","2010","1.896","6.7","96","149","Long","Drama","Drama, Comedy, Romance","","https://image.tmdb.org/t/p/w500/vKCuXtM3hpsm9kLu1Jlg5E79owb.jpg","False"
"353464","Talvar","तलवार","A hardened cop deals with three conflicting perspectives involving a brutal double murder. The case is complicated as the prime suspects are the parents who supposedly killed their teenage daughter.","Hindi","2015-10-02","2015","2010","1.7576","7.479","190","132","Long","Thriller","Thriller, Drama, Mystery","murder investigation, woman director, honor killing","https://image.tmdb.org/t/p/w500/vye2RxyxXKeTIJBSHo0HkvFuTCR.jpg","False"
"363343","Raees","रईस","Set in the early ’80s and ’90s in Gujarat, India, ‘Raees’ is a fictitious story of a crime lord named Raees, who builds an entire empire from scratch, and a police officer who is determined to bring him down.","Hindi","2017-01-25","2017","2010","1.9803","6.669","246","143","Long","Thriller","Thriller, Action, Crime","bootlegger, bootlegging, period film","https://image.tmdb.org/t/p/w500/zFYFUfnoXWxeA3n7v4acEqgk2iE.jpg","False"
"132316","Jab Tak Hai Jaan","जब तक है जान","Samar Anand (Shah Rukh Khan), a London-based struggling musician falls in love with Meera Thappar (Katrina Kaif). After a severe accident, a panicked Meera promises God to leave Samar if he lives. Heartbroken, Samar leaves for India to become a fearless bomb disposal expert in the army.","Hindi","2012-11-13","2012","2010","2.0942","7.033","285","176","Very Long","Drama","Drama, Romance","","https://image.tmdb.org/t/p/w500/1TlzJZrzUlaC95Noqt3oMoxQxCu.jpg","False"
"14395","Kabhi Alvida Naa Kehna","कभी अलविदा ना कहना","Dev and Maya are both married to different people. Settled into a life of domestic ritual, and convinced that they are happy in their respective relationships, they still yearn for something deeper and more meaningful, which is precisely what they find in each other.","Hindi","2006-08-11","2006","2000","1.8755","6.369","225","193","Very Long","Drama","Drama, Romance","adultery, extramarital affair","https://image.tmdb.org/t/p/w500/lwgH4S0km8lD7rk5qy78EKW8YEn.jpg","False"
"204435","Krrish 3","कृष ३","Krrish and his father must team up to save the world from a psychokinetic evil man named Kaal and his army of mutants.","Hindi","2013-11-01","2013","2010","1.7822","5.674","198","152","Very Long","Action","Action, Science Fiction","secret identity, superhero, mad scientist, sequel, lethal virus, pregnant woman","https://image.tmdb.org/t/p/w500/lJOPh0j0L1IA5mJvHf2RNRdzFlO.jpg","False"
"41902","Baadshah","बादशाह","A small time detective is mistaken as a CBI agent and gets embroiled in a deadly mission to save the Chief Minister from an assassination attempt.","Hindi","1999-08-27","1999","1990","2.2317","6.536","110","175","Very Long","Action","Action, Comedy","","https://image.tmdb.org/t/p/w500/7r1nKEVxIlVQFSsijr3fndD1TDn.jpg","False"
"185008","Yeh Jawaani Hai Deewani","ये जवानी है दीवानी","On a trekking trip, an introverted Naina falls for a charming ex-classmate, whose thirst for adventure drives them apart. Years later, their paths cross again.","Hindi","2013-05-31","2013","2010","1.923","7.269","295","160","Very Long","Romance","Romance, Comedy","school friend, friendship, romcom, dysfunctional family, relationship, philosophical, trekking, cheerful, comforting, romance musical","https://image.tmdb.org/t/p/w500/em39H81XLCDgXsI7V4IcBZseEO6.jpg","False"
"4435","Aśoka","अशोक","A young Prince Asoka works to perfect his skills in battle and also deals with family conflict. During a struggle with one of his step-brothers, his mother urges Asoka to escape to stay alive. While away, Asoka meets Kaurwaki and falls in love, but must use his skills as a warrior to protect her. A dangerous and heartbreaking web of conspiracy follows, which leads Asoka to embrace a Buddhist path.","Hindi","2001-09-13","2001","2000","2.0043","6.453","160","175","Very Long","Action","Action, Adventure, Drama, History, Romance, War","buddhism, emperor, commander, reue, india, ancient world, historical drama","https://image.tmdb.org/t/p/w500/ckFDMqLjhsYo2kH3X5auV1NnjPM.jpg","False"
"13986","Dil To Pagal Hai","दिल तो पागल है","Rahul, the director of a successful dance troupe, considers Nisha his best friend, though secretly, she is madly in love with him. He then falls for Pooja, who is engaged to Ajay.","Hindi","1997-10-30","1997","1990","1.9109","6.864","187","179","Very Long","Drama","Drama, Romance, Comedy","musical","https://image.tmdb.org/t/p/w500/HKUrZZbXnwCM4129fPlgHEg0eG.jpg","False"
"19025","Bhool Bhulaiyaa","भूल भुलैया","NRI Siddharth Chaturvedi and his wife Avni return to Siddharth's family's ancestral Varanasi palace while disregarding warnings of a curse and paranormal phenomena. Soon enough, inexplicable events begin occuring, which forces Siddharth to consult the eccentric psychiatrist Aditya Shrivastav to help solve the mystery.","Hindi","2007-10-12","2007","2000","2.1027","6.714","201","158","Very Long","Comedy","Comedy, Horror, Thriller","haunted house, paranormal phenomena, remake, eccentric, curse, nri, supernatural phenomena, ancestral home, non-resident indian","https://image.tmdb.org/t/p/w500/soRW3p4GlPphHiFkwbqYGrodQ5S.jpg","False"
"4157","Heyy Babyy","हे बेबी","Three womanisers find a baby left at their doorstep. Chaos ensues as they try to contact their former girlfriends to determine who is the father amongst them.","Hindi","2007-08-24","2007","2000","1.8638","5.883","115","150","Long","Comedy","Comedy, Drama, Romance","baby","https://image.tmdb.org/t/p/w500/9XxhqihX1kcZXcvJ48aQlPYHPQo.jpg","False"
"352173","Drishyam","दृश्यम्","A simple street-smart man tries to protect his family from a cop looking for her missing son who was accidently killed by his daughter.","Hindi","2015-07-30","2015","2010","1.8061","7.529","483","163","Very Long","Mystery","Mystery, Thriller, Drama","police, blackmail, hidden camera, remake, murder, family, phone, based on movie, false evidence, suspenseful","https://image.tmdb.org/t/p/w500/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg","True"
"25516","Koi... Mil Gaya","कोई मिल गया","A developmentally disabled boy's life changes after he encounters an extraterrestrial being.","Hindi","2003-08-08","2003","2000","1.8714","7.002","253","165","Very Long","Science Fiction","Science Fiction, Action, Adventure","friendship, romance, alien, science fiction, unofficial remake","https://image.tmdb.org/t/p/w500/2iJVauDYcYxRRGciTmAOSjiATf9.jpg","False"
"127501","Barfi!","बर्फी!","The heartwarming tale of Barfi, a charming deaf-mute young man from 1970s Darjeeling, and two unalike women who can't help but fall for him.","Hindi","2012-09-13","2012","2010","2.0318","7.607","365","151","Very Long","Drama","Drama, Romance, Comedy","deaf-mute, autism, love, wedding, handicapped","https://image.tmdb.org/t/p/w500/5cJIx2zKjDoUtPSliou23xsReb1.jpg","True"
"14072","Rab Ne Bana Di Jodi","रब ने बना दी जोड़ी","A lonely 40-ish man, likely to remain a bachelor, has a chance to find the love of his life when he falls for a vivacious young woman.","Hindi","2008-12-11","2008","2000","1.7964","7.098","312","167","Very Long","Comedy","Comedy, Drama, Romance","","https://image.tmdb.org/t/p/w500/m8x6I2qf3R98HtF4DmJXcdxCU64.jpg","False"
"734253","Adipurush","आदिपुरुष","7000 years ago, Ayodhya's Prince Raghava and Prince Sesh along with the Mighty Vanar Warriors travels to the island of Lanka with an aim to rescue Raghava's wife Janaki, who has been abducted by Lankesh, the king of Lanka.","Hindi","2023-06-16","2023","2020","2.1951","4.6","105","179","Very Long","Action","Action, Adventure, Fantasy","ramayana, based on myths, legends or folklore, cgi-live action hybrid","https://image.tmdb.org/t/p/w500/1H2xEZOixs0z0JKwyjANZiKNNVJ.jpg","False"
"160265","Koyla","कोयला","A village girl agrees to a marriage to a king she has never met after he sends her a photograph of himself. But the man in the photograph is not the king but his most loyal slave, the handsome but mute Shankar.","Hindi","1997-04-18","1997","1990","1.8773","6.557","70","170","Very Long","Action","Action","mute, slave owner","https://image.tmdb.org/t/p/w500/rP12AzvscPo6WfKdrkw1Nfv2KrK.jpg","False"
"14073","Jodhaa Akbar","जोधा अकबर","A sixteenth century love story about a marriage of alliance that gave birth to true love between a Mughal emperor and a Rajput princess.","Hindi","2008-02-13","2008","2000","1.8716","7.3","275","213","Very Long","Romance","Romance, History, Drama","husband wife relationship, marriage crisis, emperor, hindu, biography, sword fight, period drama, domineering mother, mughal empire, marriage of alliance, 16th century, love after marriage, hindu muslim conflict","https://image.tmdb.org/t/p/w500/gPjgeywFNTlh9IUuXWy85nn4h8J.jpg","False"
"581361","Badla","बदला","A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.","Hindi","2019-03-08","2019","2010","1.6058","7.2","167","120","Medium","Crime","Crime, Thriller, Mystery, Drama","based on movie","https://image.tmdb.org/t/p/w500/eKpzbERuhogYTwI3PwfVsAHXnuO.jpg","False"
"584850","Tanhaji: The Unsung Warrior","तानाजी: द अनसंग वॉरियर","When Aurangzeb recruits his trusted soldier Udaybhan to control the Kondhana fort, Shivaji's military leader Tanhaji Malusare and his army of Maratha warriors set out to recapture the fortress.","Hindi","2020-01-10","2020","2020","1.6406","6.4","84","135","Long","Action","Action, Drama, History","","https://image.tmdb.org/t/p/w500/fZhgcUVwV7ocglL5XDq4ygsfXqD.jpg","False"
"287767","Mardaani","मर्दानी","A Mumbai police officer's search for a missing teenage girl leads her to the depraved world of child trafficking. What follows is a cat-and-mouse game between the officer and a ruthless mafia kingpin.","Hindi","2014-08-22","2014","2010","1.6071","6.6","115","113","Medium","Action","Action, Crime, Drama, Thriller","rape, kidnapping, brothel, pimp, investigation, villain, fistfight, rape victim, beaten to death, teenage girl, female protagonist, cruelty, brutality, teenage prostitute, sex trafficking, anger, tough girl, female police officer, one woman army, female detective, misogyny, child trafficking, misogynist, tough cop, police agent, child prostitution, abduction, knocked unconscious, forced into prostitution, evil man, self justice, woman wrapped in a towel","https://image.tmdb.org/t/p/w500/fD1zfYXgMbDkgIt9ZrHfte6mWHE.jpg","False"
"393445","Ae Dil Hai Mushkil","ऐ दिल है मुश्किल","Ayan falls in love with his soulmate, Alizeh, but she doesn’t reciprocate the feeling. Later, a relationship with Saba helps him realize Alizeh’s value in his life, irrespective of their relationship status.","Hindi","2016-10-27","2016","2010","1.503","6.4","216","158","Very Long","Romance","Romance, Drama","love, relationship, break-up, heartbreak, rebound","https://image.tmdb.org/t/p/w500/hlDOF4UhUqrYY7gqLk3Rl0Fx4ns.jpg","False"
"37737","Kites","Kites","A wounded man searches for his sweetheart in the Mexican desert while on the run from the police, bounty hunters, and others.","Hindi","2010-05-21","2010","2010","1.6061","7.2","221","123","Long","Drama","Drama, Action, Romance","dancing, fugitive, interracial romance, tragic event, desert, dance instructor","https://image.tmdb.org/t/p/w500/lYJhUIsKtlke4gNNHkYZNppYlTZ.jpg","False"
"22717","Wanted","वांटेड","Radhe is a hardcore gangster. A sharpshooter with a sharp brain, he works for Gani Bhai, the dreaded Mafioso, but on his own terms. Totally fearless, Radhe single handedly eliminates Gani Bhai's enemies one by one; making more enemies than he bargained for.","Hindi","2009-09-18","2009","2000","1.546","5.855","121","155","Very Long","Action","Action, Comedy, Crime, Thriller","gang war","https://image.tmdb.org/t/p/w500/nymzAr2uEWxnDTfoIjUbh7a1UuB.jpg","False"
"4252","Chalte Chalte","चलते चलते","A man pursues a woman who is already engaged and eventually gets married to her. Differences between the two lead to a bitter separation that threatens to destroy their relationship forever.","Hindi","2003-06-12","2003","2000","1.5594","6.255","102","175","Very Long","Comedy","Comedy, Drama, Romance","car crash, fashion designer","https://image.tmdb.org/t/p/w500/7eux23WmDXUkmgLdMdxuuFn9II4.jpg","False"
"126400","Gangs of Wasseypur - Part 2","गैंग्स ऑफ़ वास्सेपुर पार्ट - २","After the death of his father and brother Danish, Faizal Khan vows to take revenge by destroying Ramadhir Singh's gang.","Hindi","2012-08-08","2012","2010","1.5993","7.764","104","160","Very Long","Crime","Crime, Thriller, Action","gun, family relationships, revenge, mafia","https://image.tmdb.org/t/p/w500/4CVPyT10Cvw9BCgWNKXiRcXntuc.jpg","True"
"592508","Sooryavanshi","सूर्यवंशी","A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.","Hindi","2021-11-05","2021","2020","1.5723","5.773","174","145","Long","Action","Action, Crime, Thriller","police, sequel, police officer, cop universe","https://image.tmdb.org/t/p/w500/zgEc1Tn4iKvttPUzkMOUB4BNoXK.jpg","False"
"15774","Swades","स्वदेस","A successful Indian scientist returns home to his village to take his nanny back to America with him, and in the process rediscovers his roots.","Hindi","2004-12-17","2004","2000","1.5431","7.307","373","195","Very Long","Drama","Drama","nasa, social issues, non-resident indian, inspirational, admiring, indian culture","https://image.tmdb.org/t/p/w500/yUSL24kpHc9Nls4Pohia4shgcIM.jpg","False"
"601337","83","83","On the 25th of June 1983, the Lord’s Cricket Ground witnessed one of the biggest underdog stories in the history of sports. Fourteen inspired players - led by a man's self-belief and conviction - fought against all odds and orchestrated India’s greatest sporting triumph by beating the two-time World Champions West Indies.","Hindi","2021-12-23","2021","2020","1.5408","7.195","64","160","Very Long","Drama","Drama, History","sports, world cup, biography, cricket, based on true story, 1980s","https://image.tmdb.org/t/p/w500/gTOMTFUbMxSApPRTuECMrl5RyQ2.jpg","False"
"165904","Special 26","स्पेशल 26","During the 1980s in India, a group of con artists rob businessmen and politicians by conducting fake raids, posing as officers of the CBI or Income Tax Department . They plan to execute their biggest con as a final job while a relentless cop is on their trail.","Hindi","2013-02-07","2013","2010","1.5483","7.301","221","144","Long","Crime","Crime, Drama, Thriller","heist, con artist, theft","https://image.tmdb.org/t/p/w500/cOo6lOiZXO0zldPKsih9asKPWDo.jpg","False"
"263471","I","ஐ","A deformed hunchback kidnaps a bride and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.","Tamil","2015-01-04","2015","2010","5.6807","6.736","128","170","Very Long","Thriller","Thriller, Action, Romance","fight, bodybuilder, revenge, electrocution, model, hunchback, makeup artist, burning, prosthetic make up, i","https://image.tmdb.org/t/p/w500/itDqpdxcI5urnL9KJGJiOusn5g9.jpg","False"
"927342","Amaran","அமரன்","A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.","Tamil","2024-10-31","2024","2020","4.9161","7.345","252","169","Very Long","Action","Action, Drama, Adventure, War","based on novel or book, affectation, based on true story, martyr, indian army, counterterrorism, loving, 2010s, indian history, admiring, hopeful, based on real person, ashoka chakra, indian military","https://image.tmdb.org/t/p/w500/eCB06m1KUGilEOlIzb40nkQhVY0.jpg","False"
"69537","Nanban","நண்பன்","The plot of the film illustrates the embankment of two friends on a quest for a lost buddy, who was once an optimistic and successful student. On their journey, they recount their college life and special moments that the three shared up until their lost friend secretly parted ways after convocation. During their quest, the two encounter a rival classmate who once made a long forgotten bet with them, a funeral that goes impossibly out of control, and a wedding they must crash.","Tamil","2012-01-13","2012","2010","3.0233","7.1","64","181","Very Long","Comedy","Comedy, Drama","friendship, education","https://image.tmdb.org/t/p/w500/dmhPnvYQVtx4xS1dkA9trCpQXvY.jpg","False"
"743563","Vikram","விக்ரம்","Amar is assigned to investigate a case of serial killings. When Amar investigates the case, he realizes it is not what it seems to be and following down this path will lead to nothing but war between everyone involved.","Tamil","2022-06-02","2022","2020","2.7833","7.578","160","174","Very Long","Action","Action, Crime, Thriller","entertainer, shootout, investigator, action hero, action thriller, crime organization, lokesh cinematic universe (lcu)","https://image.tmdb.org/t/p/w500/774UV1aCURb4s4JfEFg3IEMu5Zj.jpg","True"
"949229","Leo","லியோ","Parthiban, a cafe owner, lives with his family in Himachal Pradesh. Things take an absurd turn for him when he gets in the way of a drug cartel.","Tamil","2023-10-18","2023","2020","2.7799","6.867","124","163","Very Long","Action","Action, Crime, Thriller","leo, vijay beast, suspenseful, excited, exhilarated, lcu, thalapathy vijay, vijay leo, lokesh cinematic universe (lcu)","https://image.tmdb.org/t/p/w500/t1oAdt8JjUs4sHEBvE8fKtjV7er.jpg","False"
"1153399","Coolie","கூலி","Deva, once living a quiet life, is shaken when his close friend dies under suspicious circumstances. Determined to uncover the truth, he infiltrates a powerful gang operating in the shadows. As he investigates, Deva becomes entangled in a dangerous web of crime, betrayal, and secrets from his own past, forcing him to confront powerful enemies while protecting the ones he loves.","Tamil","2025-08-13","2025","2020","2.5602","6.262","82","170","Very Long","Action","Action, Thriller, Crime","criminal underworld, hidden past","https://image.tmdb.org/t/p/w500/kr36awqmziEI5mfUElsHB0pj9zP.jpg","False"
"370076","Theri","தெறி","When an honest cop, Vijay Kumar's family is ruthlessly slaughtered by a politician and his aides, he decides to change his identity and commits his life to bring his daughter up in a serene atmosphere. But some freak events end up compromising his identity and what he does to save his daughter and avenge the death of his family unfurls as Theri.","Tamil","2016-04-14","2016","2010","2.2953","6.757","103","157","Very Long","Action","Action, Crime, Thriller","police shootout, loving, inspirational, romantic, enthusiastic","https://image.tmdb.org/t/p/w500/f6BhexotEqO3GejXa3FopBNGL6M.jpg","False"
"1118224","Maharaja","மகாராஜா","A barber seeks vengeance after his home is burglarized, cryptically telling police his ""Lakshmi"" has been taken, leaving them uncertain if it's a person or object, jeer at his request until they learn what they're really looking for.","Tamil","2024-06-14","2024","2020","2.2001","7.623","212","141","Long","Action","Action, Thriller, Mystery","non linear, cheerful, exhilarated, powerful","https://image.tmdb.org/t/p/w500/s0m4TM1XRAftQStgKpw024RvkJo.jpg","True"
"148284","Enthiran","எந்திரன்","Dr. Vaseegaran creates Chitti, a powerful robot in his own image, but it is rejected by the scientific body AIRD due to its lack of human behaviour and emotions. After a lightning strike triggers emotions in Chitti, he begins to develop human-like feelings. However, Chitti falls in love with Dr. Vaseegaran's fiancée, Sana, and turns against his creator, leading to dangerous consequences.","Tamil","2010-10-01","2010","2010","2.0699","6.6","246","176","Very Long","Action","Action, Science Fiction, Adventure","android, artificial intelligence (a.i.), love triangle, killer robot, robot, scientist, dual role, humanoid robot, human android relationship, 2030s","https://image.tmdb.org/t/p/w500/hai6CSCLxULO1RThjDP3lWAqOtQ.jpg","False"
"19950","Yavarum Nalam","யாவரும் நலம்","Manohar and his family move into a new apartment on the 13th floor. However, their peace is disturbed by a spirit that uses the television set as a medium to communicate with them.","Tamil","2009-03-06","2009","2000","1.8974","6.269","80","137","Long","Mystery","Mystery, Horror","paranormal phenomena, super power, vengeful ghost, murder investigation","https://image.tmdb.org/t/p/w500/3rt6upSI2RHV3IAFg1fW4DUNuuk.jpg","False"
"456287","Mersal","மெர்சல்","A few individuals in the medical profession are murdered or kidnapped, and the cop investigating the case suspects a doctor and arrests him. But is he the one who is behind these crimes? And why are they being committed?","Tamil","2017-10-18","2017","2010","1.881","7.24","121","161","Very Long","Thriller","Thriller, Action, Crime","medical error, medical scandal, gst","https://image.tmdb.org/t/p/w500/65Q1wpRPZ5E3UVUv2V5JBbJQCcj.jpg","False"
"855400","Jai Bhim","ஜெய் பீம்","A pregnant woman from a primitive tribal community, searches desperately for her husband, who is missing from police custody. So as to find her husband and seek justice for them, as their voice, a High Court advocate rises in support. Will their battle for justice succeed?","Tamil","2021-11-02","2021","2020","1.8673","7.261","228","164","Very Long","Crime","Crime, Drama, Mystery, History","lawyer, tribal, ambiguous, familiar","https://image.tmdb.org/t/p/w500/ehybiOtBUtrMkmtB39zQEtq1Jie.jpg","False"
"412862","Ratsasan","ராட்சசன்","A serial killer is murdering school girls, and a newbie cop has to track him down before the victim count increases.","Tamil","2018-10-05","2018","2010","1.6489","7.4","185","170","Very Long","Thriller","Thriller, Crime, Mystery","serial killer, psychological thriller, rookie cop, police investigation, child kidnapping","https://image.tmdb.org/t/p/w500/mruUFlrVKiL994y3vvQBT8R2Vnf.jpg","False"
"937020","Jailer","ஜெயிலர்","Muthuvel Pandian, a retired, stern yet compassionate jailer lives a peaceful life with his family, but trouble knocks his door when his cop son’s tryst with an antique mafia gang goes awry and forces Muthu to step back into a dark world he had voluntarily took a break from.","Tamil","2023-08-10","2023","2020","1.6421","6.6","109","165","Very Long","Action","Action, Crime, Thriller, Comedy, Adventure","idol theft, retired cop","https://image.tmdb.org/t/p/w500/pTmMxAHqX4vsIDE6HPPxOR0Q6TN.jpg","False"
"410331","Vada Chennai","வடசென்னை","Anbu, a young carrom player in North Chennai becomes inadvertently involved in an ongoing conflict between two local gangsters.","Tamil","2018-10-17","2018","2010","1.6364","7.838","105","166","Very Long","Action","Action, Crime, Drama","gangster, gang war, historical fiction, criminal underworld, gang warfare, prison fight, north chennai, factionism","https://image.tmdb.org/t/p/w500/4Pa7SriYtq4BdoS2BAPm6w66vLi.jpg","True"
"835017","Varisu","வாரிசு","Vijay, The prodigal son of business tycoon Rajendran agrees to take over the reins of the business, much to the chagrin of his brothers. But can Vijay prove himself to be a worthy varisu and also reunite his now-broken family?","Tamil","2023-01-11","2023","2020","1.6353","5.051","59","169","Very Long","Action","Action, Adventure","","https://image.tmdb.org/t/p/w500/iMUIsV6u0pPqfv1j8tGxbJw40sw.jpg","False"
"19978","Anniyan","அந்நியன்","Unable to bear the growing corruption in society and rejection from his love interest,  a meek lawyer becomes diagnosed with multiple personality disorder due to which the personalities of  a vigilante killer and a metrosexual start existing within him.","Tamil","2005-06-17","2005","2000","1.6348","7.378","115","181","Very Long","Action","Action, Drama, Thriller, Crime","romcom, vigilante, lawyer, split personality, multiple personality, dissociative identity disorder","https://image.tmdb.org/t/p/w500/9yvvHfswmlMcuivXe6gRu6uTzhu.jpg","False"
"24049","Sivaji: The Boss","சிவாஜி","A wealthy engineer arrives in India with the mission of serving the nation and investing in the country's welfare but is met with strong opposition from corrupt officials and politicians. After being faced with insurmountable hardships, he decides to take drastic measures.","Tamil","2007-06-08","2007","2000","1.5502","7.057","140","189","Very Long","Action","Action, Drama","black money, corrupt politician, education system, anti-corruption","https://image.tmdb.org/t/p/w500/yBvsYnhrrTs1ZgHQNQTSdVA6uo8.jpg","False"
"373449","2.0","2.0","An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.","Tamil","2018-11-29","2018","2010","1.4517","5.845","174","149","Long","Action","Action, Science Fiction, Fantasy","monster, ornithology, revenge, robot, scientist, humanoid robot","https://image.tmdb.org/t/p/w500/igWtprRqAQfJWoaUkjF0rm1nA66.jpg","False"
"143010","Thuppakki","துப்பாக்கி","Captain Jagadish, an intelligence officer in the Indian Army, returns to Mumbai for a vacation but soon finds himself in a deadly mission. After witnessing a bus bombing, he uncovers a network of sleeper cells planning multiple attacks across the city. With no official backing, he embarks on a personal mission with his trusted comrades to eliminate the mastermind, ensuring the sleeper cells remain leaderless and trapped in silence, waiting for orders that will never come. Ready to sacrifice his own life, he sets out on his final mission—but does he succeed, and at what cost?","Tamil","2012-11-13","2012","2010","1.45","7.301","113","170","Very Long","Action","Action, Thriller","terrorist plot, indian army, army intelligence, sleeper cell","https://image.tmdb.org/t/p/w500/18Hvx5MDIVnoexyehnGmMQE1lod.jpg","False"
"21463","Roja","ரோஜா","Roja, a simple girl from a village in Tamil Nadu, makes desperate efforts to find her husband, Rishi, after he is kidnapped by militants during a secret undercover mission in Kashmir.","Tamil","1992-08-15","1992","1990","1.2337","6.881","67","137","Long","Drama","Drama, Action, Romance","romance","https://image.tmdb.org/t/p/w500/1ZHr93dgcJ6jSAYpKISemBmYoIy.jpg","False"
